timestamp,query_name,label,api,complexity,repetition,response_time_ms,response_size_bytes,status_code
2026-06-26T11:02:54.365939,simples_rest,Simples - Buscar pais por ID,REST,simples,84,2.574,167,200
2026-06-26T11:02:54.368476,simples_rest,Simples - Buscar pais por ID,REST,simples,85,2.435,167,200
2026-06-26T11:02:54.372067,simples_rest,Simples - Buscar pais por ID,REST,simples,86,3.47,167,200
2026-06-26T11:02:54.375419,simples_rest,Simples - Buscar pais por ID,REST,simples,87,3.234,167,200
2026-06-26T11:02:54.378068,simples_rest,Simples - Buscar pais por ID,REST,simples,88,2.552,167,200
2026-06-26T11:02:54.380494,simples_rest,Simples - Buscar pais por ID,REST,simples,89,2.336,167,200
2026-06-26T11:02:54.382989,simples_rest,Simples - Buscar pais por ID,REST,simples,90,2.402,167,200
2026-06-26T11:02:54.385377,simples_rest,Simples - Buscar pais por ID,REST,simples,91,2.278,167,200
2026-06-26T11:02:54.388161,simples_rest,Simples - Buscar pais por ID,REST,simples,92,2.679,167,200
2026-06-26T11:02:54.391419,simples_rest,Simples - Buscar pais por ID,REST,simples,93,3.156,167,200
2026-06-26T11:02:54.394071,simples_rest,Simples - Buscar pais por ID,REST,simples,94,2.553,167,200
2026-06-26T11:02:54.396575,simples_rest,Simples - Buscar pais por ID,REST,simples,95,2.399,167,200
2026-06-26T11:02:54.399468,simples_rest,Simples - Buscar pais por ID,REST,simples,96,2.765,167,200
2026-06-26T11:02:54.402592,simples_rest,Simples - Buscar pais por ID,REST,simples,97,2.965,167,200
2026-06-26T11:02:54.405867,simples_rest,Simples - Buscar pais por ID,REST,simples,98,3.161,167,200
2026-06-26T11:02:54.408411,simples_rest,Simples - Buscar pais por ID,REST,simples,99,2.444,167,200
2026-06-26T11:02:54.410903,simples_rest,Simples - Buscar pais por ID,REST,simples,100,2.384,167,200
2026-06-26T11:02:54.415126,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,1,4.114,122,200
2026-06-26T11:02:54.418807,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,2,3.59,122,200
2026-06-26T11:02:54.423221,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,3,4.313,122,200
2026-06-26T11:02:54.427607,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,4,4.283,122,200
